Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen
廠	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	33	24	7	2	r a N, S a N, p a N, t a N, Z a N, f a N, C @ N, u a N, k a N, m a N, T a N, i a N, C o N, c a N, l a N, P a N, z a N, C a n, K a N, s a N, x a N, n a N, C a i, C a @, C u a N, i C a N, u C a N, C a N i, y C a N, C a N aI, C a N u, C a, a N	27800.4047619	0.39	NA	NA	NA	NA
償	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	33	24	7	2	r a N, S a N, p a N, t a N, Z a N, f a N, C @ N, u a N, k a N, m a N, T a N, i a N, C o N, c a N, l a N, P a N, z a N, C a n, K a N, s a N, x a N, n a N, C a i, C a @, C u a N, i C a N, u C a N, C a N i, y C a N, C a N aI, C a N u, C a, a N	27800.4047619	0.39	NA	NA	NA	NA
猖	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	33	24	7	2	r a N, S a N, p a N, t a N, Z a N, f a N, C @ N, u a N, k a N, m a N, T a N, i a N, C o N, c a N, l a N, P a N, z a N, C a n, K a N, s a N, x a N, n a N, C a i, C a @, C u a N, i C a N, u C a N, C a N i, y C a N, C a N aI, C a N u, C a, a N	27800.4047619	0.39	NA	NA	NA	NA
怅	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	33	24	7	2	r a N, S a N, p a N, t a N, Z a N, f a N, C @ N, u a N, k a N, m a N, T a N, i a N, C o N, c a N, l a N, P a N, z a N, C a n, K a N, s a N, x a N, n a N, C a i, C a @, C u a N, i C a N, u C a N, C a N i, y C a N, C a N aI, C a N u, C a, a N	27800.4047619	0.39	NA	NA	NA	NA
倡	added	CaN	chang	C a N	tʂʻaŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	娼, 昌, 鲳, 偿, 尝, 常, 肠, 厂, 场, 敞, 唱, 畅	12	33	24	7	2	r a N, S a N, p a N, t a N, Z a N, f a N, C @ N, u a N, k a N, m a N, T a N, i a N, C o N, c a N, l a N, P a N, z a N, C a n, K a N, s a N, x a N, n a N, C a i, C a @, C u a N, i C a N, u C a N, C a N i, y C a N, C a N aI, C a N u, C a, a N	27800.4047619	0.39	NA	NA	NA	NA
仦	added	CaU	chao	C aU	tʂʻaʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	26	24	1	1	x aU, i aU, t aU, Z aU, C u, C 1, k aU, C @, z aU, l aU, P aU, C a, p aU, S aU, K aU, T aU, m aU, C oU, c aU, n aU, r aU, C aI, s aU, aU aU, C aU @, aU	48917.2083333	0.58	NA	NA	NA	NA
觘	added	CaU	chao	C aU	tʂʻaʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	26	24	1	1	x aU, i aU, t aU, Z aU, C u, C 1, k aU, C @, z aU, l aU, P aU, C a, p aU, S aU, K aU, T aU, m aU, C oU, c aU, n aU, r aU, C aI, s aU, aU aU, C aU @, aU	48917.2083333	0.58	NA	NA	NA	NA
耖	added	CaU	chao	C aU	tʂʻaʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	26	24	1	1	x aU, i aU, t aU, Z aU, C u, C 1, k aU, C @, z aU, l aU, P aU, C a, p aU, S aU, K aU, T aU, m aU, C oU, c aU, n aU, r aU, C aI, s aU, aU aU, C aU @, aU	48917.2083333	0.58	NA	NA	NA	NA
鈔	added	CaU	chao	C aU	tʂʻaʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抄, 超, 钞, 嘲, 巢, 潮, 吵, 炒	8	26	24	1	1	x aU, i aU, t aU, Z aU, C u, C 1, k aU, C @, z aU, l aU, P aU, C a, p aU, S aU, K aU, T aU, m aU, C oU, c aU, n aU, r aU, C aI, s aU, aU aU, C aU @, aU	48917.2083333	0.58	NA	NA	NA	NA
潺	added	Can	chan	C a n	tʂʻan	NA	C	CVN	1	4	3	3	added	0	0	NA	0	搀, 孱, 禅, 缠, 蝉, 蟾, 谗, 馋, 产, 谄, 铲, 阐	12	33	25	6	2	K a n, t a n, u a n, p a n, C a N, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, C u n, x a n, P a n, c a n, C @ n, z a n, r a n, i a n, C a i, y a n, C a @, C u a n, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	31247.8933333	0.42	NA	NA	NA	NA
忏	added	Can	chan	C a n	tʂʻan	NA	C	CVN	1	4	3	3	added	0	0	NA	0	搀, 孱, 禅, 缠, 蝉, 蟾, 谗, 馋, 产, 谄, 铲, 阐	12	33	25	6	2	K a n, t a n, u a n, p a n, C a N, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, C u n, x a n, P a n, c a n, C @ n, z a n, r a n, i a n, C a i, y a n, C a @, C u a n, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	31247.8933333	0.42	NA	NA	NA	NA
儃	added	Can	chan	C a n	tʂʻan	NA	C	CVN	1	4	3	3	added	0	0	NA	0	搀, 孱, 禅, 缠, 蝉, 蟾, 谗, 馋, 产, 谄, 铲, 阐	12	33	25	6	2	K a n, t a n, u a n, p a n, C a N, T a n, s a n, n a n, k a n, Z a n, f a n, S a n, m a n, l a n, C u n, x a n, P a n, c a n, C @ n, z a n, r a n, i a n, C a i, y a n, C a @, C u a n, i C a n, C a n u, C a a n, C a n a, u C a n, C a, a n	31247.8933333	0.42	NA	NA	NA	NA
忡	added	CoN	chong	C o N	tʂʻoŋ	NA	C	CVN	1	5	3	3	added	0	0	NA	0	充, 冲, 憧, 崇, 重, 宠, 铳	7	18	15	3	0	Z o N, i o N, c o N, C a N, t o N, C @ N, s o N, n o N, T o N, z o N, k o N, K o N, x o N, l o N, r o N, C o N u, C o N aI, C o N y	19358.8666667	0.54	NA	NA	NA	NA
惆	added	CoU	chou	C oU	tʂʻoʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抽, 瘳, 仇, 愁, 稠, 筹, 绸, 酬, 丑, 瞅, 臭	11	28	23	4	1	i oU, t oU, z oU, C u, S oU, C 1, C @, k oU, x oU, T oU, C a, Z oU, C aU, K oU, l oU, m oU, r oU, s oU, C aI, c oU, f oU, oU oU, P oU, C oU @, @ C oU, i C oU, aI C oU, oU	143677.706522	0.46	NA	NA	NA	NA
畴	added	CoU	chou	C oU	tʂʻoʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抽, 瘳, 仇, 愁, 稠, 筹, 绸, 酬, 丑, 瞅, 臭	11	28	23	4	1	i oU, t oU, z oU, C u, S oU, C 1, C @, k oU, x oU, T oU, C a, Z oU, C aU, K oU, l oU, m oU, r oU, s oU, C aI, c oU, f oU, oU oU, P oU, C oU @, @ C oU, i C oU, aI C oU, oU	143677.706522	0.46	NA	NA	NA	NA
籌	added	CoU	chou	C oU	tʂʻoʊ	NA	C	CVV	1	4	3	2	added	0	0	NA	0	抽, 瘳, 仇, 愁, 稠, 筹, 绸, 酬, 丑, 瞅, 臭	11	28	23	4	1	i oU, t oU, z oU, C u, S oU, C 1, C @, k oU, x oU, T oU, C a, Z oU, C aU, K oU, l oU, m oU, r oU, s oU, C aI, c oU, f oU, oU oU, P oU, C oU @, @ C oU, i C oU, aI C oU, oU	143677.706522	0.46	NA	NA	NA	NA
憷	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
蜍	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
雛	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
搐	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
齣	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
刍	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
廚	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
矗	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
躇	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
绌	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
觸	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
黜	added	Cu	chu	C u	tʂʻu	NA	C	CV	1	3	2	2	added	0	0	NA	0	出, 初, 岀, 樗, 储, 厨, 橱, 锄, 除, 雏, 杵, 楚, 础, 处, 怵, 畜, 触	17	35	25	9	1	p u, Z u, C 1, C @, S u, f u, C a, t u, l u, K u, r u, C aU, z u, C oU, k u, T u, x u, m u, s u, P u, i u, C aI, n u, c u, u u, C u n, C u eI, C u y, C u o, i C u, C u aI, u C u, C u i, C u @, u	65834.8133333	0.39	NA	NA	NA	NA
欻	added	Cua	chua	C u a	tʂʻua	NA	C	CGV	1	4	3	3	added	0	0	NA	0	NA	NA	21	13	5	3	x u a, Z u a, k u a, C u n, S u a, C u eI, C u y, K u a, C u o, C u aI, C u i, C u @, aI u a, C u a n, C u a N, C u f a, C u m a, C u n a, C u, C a, u a	38598.7282051	0.27	NA	NA	NA	NA
䵵	added	Cua	chua	C u a	tʂʻua	NA	C	CGV	1	4	3	3	added	0	0	NA	0	NA	NA	21	13	5	3	x u a, Z u a, k u a, C u n, S u a, C u eI, C u y, K u a, C u o, C u aI, C u i, C u @, aI u a, C u a n, C u a N, C u f a, C u m a, C u n a, C u, C a, u a	38598.7282051	0.27	NA	NA	NA	NA
䫄	added	Cua	chua	C u a	tʂʻua	NA	C	CGV	1	4	3	3	added	0	0	NA	0	NA	NA	21	13	5	3	x u a, Z u a, k u a, C u n, S u a, C u eI, C u y, K u a, C u o, C u aI, C u i, C u @, aI u a, C u a n, C u a N, C u f a, C u m a, C u n a, C u, C a, u a	38598.7282051	0.27	NA	NA	NA	NA
𡥘	added	Cua	chua	C u a	tʂʻua	NA	C	CGV	1	4	3	3	added	0	0	NA	0	NA	NA	21	13	5	3	x u a, Z u a, k u a, C u n, S u a, C u eI, C u y, K u a, C u o, C u aI, C u i, C u @, aI u a, C u a n, C u a N, C u f a, C u m a, C u n a, C u, C a, u a	38598.7282051	0.27	NA	NA	NA	NA
膗	added	CuaI	chuai	C u aI	tʂʻuaɪ	NA	C	CGVV	1	5	4	3	added	0	0	NA	0	揣, 嘬, 踹	3	29	16	10	3	K u aI, x u aI, k u aI, C u n, S u aI, i u aI, C u eI, C u y, @ u aI, C u o, Z u aI, z u aI, C u i, f u aI, m u aI, C u @, C u l aI, C u m aI, C u z aI, C u C aI, C u x aI, C u c aI, C u u aI, C u T aI, C u K aI, C aU u aI, C u, u aI, C aI	27263.4666667	0.28	NA	NA	NA	NA
㪓	added	CuaI	chuai	C u aI	tʂʻuaɪ	NA	C	CGVV	1	5	4	3	added	0	0	NA	0	揣, 嘬, 踹	3	29	16	10	3	K u aI, x u aI, k u aI, C u n, S u aI, i u aI, C u eI, C u y, @ u aI, C u o, Z u aI, z u aI, C u i, f u aI, m u aI, C u @, C u l aI, C u m aI, C u z aI, C u C aI, C u x aI, C u c aI, C u u aI, C u T aI, C u K aI, C aU u aI, C u, u aI, C aI	27263.4666667	0.28	NA	NA	NA	NA
搋	added	CuaI	chuai	C u aI	tʂʻuaɪ	NA	C	CGVV	1	5	4	3	added	0	0	NA	0	揣, 嘬, 踹	3	29	16	10	3	K u aI, x u aI, k u aI, C u n, S u aI, i u aI, C u eI, C u y, @ u aI, C u o, Z u aI, z u aI, C u i, f u aI, m u aI, C u @, C u l aI, C u m aI, C u z aI, C u C aI, C u x aI, C u c aI, C u u aI, C u T aI, C u K aI, C aU u aI, C u, u aI, C aI	27263.4666667	0.28	NA	NA	NA	NA
怆	added	CuaN	chuang	C u a N	tʂʻuaŋ	NA	C	CGVN	1	6	4	4	added	0	0	NA	0	疮, 窗, 幢, 床, 闯, 创	6	18	9	7	2	C u a n, Z u a N, S u a N, k u a N, K u a N, x u a N, i u a N, y u a N, u u a N, C u f a N, C u a N i, C u C a N, C u x a N, C u Z a N, C u r a N, C u k a N, C a N, u a N	24294.1349206	0.34	NA	NA	NA	NA
惙	added	CueI	chui	C u eI	tʂʻueɪ	NA	C	CGVV	1	4	4	3	added	0	0	NA	0	吹, 炊, 垂, 捶, 棰, 槌, 锤, 陲	8	26	20	4	2	x u eI, t u eI, z u eI, i u eI, S u eI, s u eI, T u eI, k u eI, C u n, Z u eI, C u y, r u eI, c u eI, C u o, K u eI, u u eI, C u aI, C u i, y u eI, C u @, C u f eI, C oU u eI, C @ u eI, C u p eI, u eI, C u	97783.1	0.39	NA	NA	NA	NA
鹑	added	Cun	chun	C u n	tʂʻun	NA	C	CVN	1	4	3	3	added	0	0	NA	0	春, 椿, 唇, 淳, 纯, 醇, 蠢	7	28	20	7	1	x u n, t u n, k u n, l u n, Z u n, C u eI, C u y, c u n, K u n, C @ n, C a n, T u n, S u n, C u o, z u n, C u aI, s u n, r u n, C u i, C u @, C u a n, y C u n, C u n y, C u n a, C u n i, i C u n, C u n u, C u	56892.5785714	0.26	NA	NA	NA	NA
龊	added	Cuo	chuo	C u o	tʂʻuo	NA	C	CGV	1	4	3	3	added	0	0	NA	0	戳, 啜, 绰, 辍	4	25	23	0	2	S u o, x u o, z u o, k u o, t u o, c u o, s u o, m u o, l u o, T u o, p u o, P u o, C u n, C u eI, C u y, r u o, n u o, Z u o, C u aI, K u o, C u i, i u o, C u @, u o, C u	903686.804348	0.58	NA	NA	NA	NA
跻	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
犄	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
瘠	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
緝	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
跡	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
磯	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
極	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
姫	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
記	added	Ji	ji	J i	tɕi	NA	J	CV	1	2	2	2	added	0	0	NA	0	叽, 基, 姬, 屐, 机, 激, 玑, 畸, 畿, 矶, 积, 稽, 箕, 绩, 羁, 肌, 讥, 迹, 饥, 鳮, 鸡, 齑, 亟, 击, 即, 及, 吉, 唧, 嫉, 寂, 岌, 急, 极, 棘, 汲, 疾, 笈, 籍, 级, 辑, 集, 几, 嵴, 己, 戟, 挤, 脊, 伎, 冀, 剂, 妓, 季, 寄, 忌, 悸, 技, 既, 暨, 济, 祭, 纪, 继, 茍, 荠, 蓟, 觊, 计, 记, 际, 骥, 髻	71	32	16	15	1	n i, l i, Q i, p i, t i, J y, X i, T i, m i, P i, i i, u i, a i, @ i, y i, aI i, J i oU, J i aU, J i N, J i a, J i n, J i E, i J i, J i i, J i y, aI J i, y J i, J i @, J i r, u J i, @ J i, i	367827.954167	0.37	NA	NA	NA	NA
